Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1i2kguziI3ZbUZnZMKNhQ2,"400K","Ninguém Tá Puro!","Mc IG;DJ Jorgin",2023-03-15,163500,68,false,31pukwc6x5g7m2u2elje37e7ppje,2024-12-04T18:34:50Z,"funk,trap funk,funk consciente","GR6 Music",0.768,0.52,5,-5.916,0,0.05,0.347,0,0.0843,0.838,79.97,4
spotify:track:3d1im1pw3WLuEty2k9XzTr,"Clickbait","Dos Prédios Deluxe","Veigh;Niink;Bvga Beatz;JHXW;Supernova Ent",2023-05-19,161344,64,true,31pukwc6x5g7m2u2elje37e7ppje,2024-12-04T18:35:13Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.899,0.544,0,-6.674,0,0.32,0.391,0,0.138,0.753,119.022,4
spotify:track:4hKLzFvNwHF6dPosGT30ed,"Novo Balanço","Dos Prédios Deluxe","Veigh;Bvga Beatz;Prod Malax;Supernova Ent",2023-05-19,140322,72,true,31pukwc6x5g7m2u2elje37e7ppje,2024-12-04T18:35:28Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.836,0.499,3,-5.82,0,0.0563,0.669,0,0.134,0.65,124.05,4
spotify:track:39xOREhViooEYFpmnKTdrl,"Engana Dizendo Que Ama","Dos Prédios Deluxe","Veigh;Tz da Coronel;Toledo;Nagalli;Bvga Beatz;Supernova Ent",2023-05-19,188497,71,true,31pukwc6x5g7m2u2elje37e7ppje,2024-12-04T18:36:23Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.789,0.356,6,-10.396,0,0.362,0.542,0,0.145,0.532,111.937,4
spotify:track:6tGQ5RuoGC9jYuiVVLWBMo,"Vida Chique","Dos Prédios","Veigh;Nick Nash;Wylo;Nagalli;Supernova Ent;Kaash Paige",2022-11-18,210545,69,true,31pukwc6x5g7m2u2elje37e7ppje,2024-12-04T22:26:23Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.602,0.461,4,-6.669,0,0.382,0.56,0,0.249,0.555,107.407,4
spotify:track:4FbYt9D0katV4nXZaC01Yt,"Medley de Igaratá 3","Medley de Igaratá 3","Mc Negão Original;DJ Guh Mix;Mc Robert",2024-11-07,265750,67,true,31pukwc6x5g7m2u2elje37e7ppje,2024-12-05T01:29:18Z,"funk,trap funk,funk consciente,funk carioca","Cria Hit BR",0.839,0.662,5,-5.738,0,0.307,0.312,0,0.398,0.834,130.12,4
spotify:track:1torN4n9hcUHoJ5gCgNS11,"Bad Boys","Bad Boys","Mc IG;MC Ryan SP;MC PH;DJ Glenner;Mano Brown",2024-08-20,351496,55,false,31pukwc6x5g7m2u2elje37e7ppje,2024-12-19T03:46:46Z,"funk,trap funk,funk consciente,trap brasileiro,hip hop brasileiro","WM Brazil",0.484,0.628,11,-8.069,0,0.319,0.604,0,0.11,0.797,84.969,5
spotify:track:3Uc1umNQVfi2HjywAbxwDX,"Velho da Lancha","Dr. Igor Guilherme","Mc IG;Mc Neguinho PRT;Fepache;Dj TC",2024-12-12,200000,57,true,31pukwc6x5g7m2u2elje37e7ppje,2024-12-26T00:28:17Z,"funk,trap funk,funk consciente","WM Brazil",0.705,0.71,8,-3.671,0,0.0751,0.544,0,0.103,0.464,120.008,4
spotify:track:3kBYuWrGtx1tSHjzr0vlZh,"Sorriso no Rosto","Sorriso no Rosto","Mc IG;Murillo e LT no Beat;DJ Glenner",2024-05-28,148000,61,true,31pukwc6x5g7m2u2elje37e7ppje,2024-12-29T13:48:02Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.637,0.805,7,-5.17,0,0.326,0.361,0.0000149,0.125,0.572,90.3,3
spotify:track:44SHcghjva9vipAIyTvxnw,"Goodnight Menina 2","Ninguém Tá Puro!","Mc IG;DJ Glenner;Fepache",2023-03-15,149052,67,true,31pukwc6x5g7m2u2elje37e7ppje,2025-01-18T21:04:56Z,"funk,trap funk,funk consciente","GR6 Music",0.494,0.519,9,-7.039,0,0.165,0.343,0,0.232,0.391,94.914,4
spotify:track:2rFi57mXQTm8Di4DJ8WPKi,"Goodnight Menina 4","Goodnight Menina 4","Mc IG;DJ Glenner;Fepache",2024-12-05,169090,49,true,31pukwc6x5g7m2u2elje37e7ppje,2025-01-18T21:06:40Z,"funk,trap funk,funk consciente","WM Brazil",0.737,0.328,8,-8.328,0,0.119,0.777,0.00000724,0.0991,0.674,117.305,5
spotify:track:2HWogzHGTVaCYoj3ZRVwRa,"Goodnight Menina 3","Todo Mundo Odeia o IG","Mc IG;DJ Glenner",2024-03-21,209032,65,true,31pukwc6x5g7m2u2elje37e7ppje,2025-01-18T21:09:07Z,"funk,trap funk,funk consciente","WM Brazil",0.621,0.449,10,-11.612,1,0.0826,0.388,0,0.0897,0.665,123.917,4
spotify:track:2InS5VWKJQbsFBKOsf1cJB,"Let's Go 4","Let's Go 4","Dj GBR;Mc IG;MC Ryan SP;MC PH;Mc Davi;Mc Luki;Mc Don Juan;Mc Kadu;TrapLaudo;MC GP;MC GH do 7",2023-08-29,641941,72,true,31pukwc6x5g7m2u2elje37e7ppje,2025-01-22T04:29:11Z,"funk,trap funk,funk consciente,trap brasileiro","GR6 Music",0.782,0.631,10,-8.473,0,0.592,0.123,0,0.0808,0.866,113.427,5
spotify:track:7jCgslBhuPF61B6yk90VYb,"Sexta Feira Hoje Tem","Sexta Feira Hoje Tem","MC Ryan SP;Mc IG;DJ Japa NK;Nilo;Boladin 211;MC LUUKY;Mc Negão Original",2025-01-10,387711,74,true,31pukwc6x5g7m2u2elje37e7ppje,2025-01-23T02:25:07Z,"funk,funk consciente,trap funk,funk de bh,fado","WM Brazil",0.774,0.583,11,-4.495,0,0.468,0.282,0,0.108,0.48,129.798,4
spotify:track:6xW61JP2f3hcsbOwn7dzi5,"É Isso Bebê, Tá Certa!","Todo Mundo Odeia o IG","Mc IG;MC Ryan SP;MC PH;DJ Glenner",2024-03-21,271058,56,true,31pukwc6x5g7m2u2elje37e7ppje,2025-01-23T17:12:54Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.709,0.635,1,-3.836,0,0.118,0.281,0.0000659,0.08,0.61,170.053,4
spotify:track:0WFA9Klvxj0rFc9YFe7Zgv,"Ta Rico Os Menino Do Gueto 🍀","Ta Rico Os Menino Do Gueto 🍀","Mc IG;MC Ryan SP;Mc Negão Original;MC GP;DJ DAVI DOGDOG;DJ Japa NK;DU'L;MC Meno K;Mc guizinho niazi;Nickz Beatz;SiarBeats",2025-04-30,459692,65,true,31pukwc6x5g7m2u2elje37e7ppje,2025-06-20T17:30:08Z,"funk,trap funk,funk consciente,funk carioca,brega funk,trap brasileiro","WM Brazil",0.543,0.715,7,-5.036,0,0.389,0.358,0,0.107,0.552,86.681,5
spotify:track:0d7oIw2t0f6oCXJUfWYw8E,"Mônaco Freestyle","Mônaco Freestyle","Veigh;Supernova Ent",2025-02-25,112000,56,false,31pukwc6x5g7m2u2elje37e7ppje,2025-06-20T17:30:38Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Ent",0.795,0.607,6,-5.173,0,0.141,0.27,0,0.115,0.232,120.034,4
spotify:track:2Z1DmmPWD3Lm0dWAxMfjxG,"Pirocada Quente","Pirocada Quente","MC Jvila;Mc Negão Original;DJ Dael;DJ Guh Mix",2025-01-28,195692,75,true,31pukwc6x5g7m2u2elje37e7ppje,2025-06-22T02:31:24Z,"funk,trap funk,funk consciente","Legenda Records",0.882,0.87,11,-1.803,0,0.32,0.319,0.00000174,0.101,0.75,130,4
spotify:track:5zMfekMDiwhJZHCGjh6LLB,"Bailarina da Favela 🍀","Bailarina da Favela 🍀","Mc IG;MC GP;MC Ryan SP;MC PH;DJ Oreia;MC Cebezinho",2025-05-12,366829,43,false,31pukwc6x5g7m2u2elje37e7ppje,2025-06-22T21:10:38Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.657,0.667,9,-6.371,0,0.523,0.0122,0,0.342,0.822,122.985,4
spotify:track:2iJ6CT5jxBcErhEyduEtdz,"A Nata","A Nata de Tudo - A Ovelha Negra","Mc Negão Original;MC GP;DJ Guh Mix;Mc Dena;MC Bruno MS",2025-02-07,238153,63,true,31pukwc6x5g7m2u2elje37e7ppje,2025-06-24T00:57:20Z,"funk,trap funk,funk consciente","Cria Hit BR",0.647,0.74,9,-2.054,1,0.435,0.732,0,0.126,0.671,129.78,4
spotify:track:0hWzBcYtmwsL1TwByzjiUG,"Boy Besta","Boy Besta","MC Joãozinho VT;Mc Negão Original;MC Tuto;Matheuszin DJ;Kako;MC Ryan SP",2024-11-12,424615,70,true,31pukwc6x5g7m2u2elje37e7ppje,2025-06-24T00:58:26Z,"funk,funk consciente,trap funk","Sonar Music",0.922,0.539,8,-6.114,0,0.482,0.504,0,0.0924,0.747,130.007,4
spotify:track:7yRlmQTjZ5pdtlq7ska9mj,"Artista Genérico","Eu Venci o Mundo","Veigh;Supernova Ent",2025-06-26,150861,73,true,31pukwc6x5g7m2u2elje37e7ppje,2025-07-02T19:37:40Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.671,0.742,1,-4.478,1,0.148,0.0707,0,0.13,0.209,139.944,4
spotify:track:2hIeA7vgYybNRtFi2qTOEU,"Os Menino da Nova","Mixtape Supernova Vol.1","Supernova Ent;Niink;Veigh;G.A;Ghard",2024-12-12,137677,64,false,31pukwc6x5g7m2u2elje37e7ppje,2025-07-05T04:32:53Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Supernova Entertainment",0.56,0.573,8,-4.452,1,0.324,0.278,0,0.0946,0.152,108.743,3
spotify:track:6kBvjzvpiVPRHx6UbxkpVq,"Dinheiro e Poder (Privacy)","Dinheiro e Poder (Privacy)","MC PH;Mc IG;MC Hariel;Pedro Lotto;Mc Luki;Trick;WEY;Marquinho no Beat;Fepache;CAMPING",2025-03-21,284262,59,false,31pukwc6x5g7m2u2elje37e7ppje,2025-07-08T17:09:58Z,"funk,trap funk,funk consciente,trap brasileiro,hip hop brasileiro,trap","CAMPING",0.603,0.743,7,-4.544,0,0.344,0.168,0,0.0999,0.77,85.652,3
spotify:track:5Nj2UVsxXAvhfYNpcre3al,"FAMOSINHA","FAMOSINHA","Dj Caio Vieira;MC Meno K;Mc Rodrigo do CN",2025-02-28,133384,76,true,31pukwc6x5g7m2u2elje37e7ppje,2025-08-05T17:01:22Z,"funk,funk de bh,funk carioca,trap funk","BR MUSIC DIREITOS MUSICAIS LTDA.",0.945,0.661,9,-2.343,0,0.356,0.216,0,0.0698,0.773,130.069,4
spotify:track:7DROtyR6IMNifyZmyksyE7,"3 Dias Virado","Só Explosão","Mc IG",2017-12-22,207157,72,true,31pukwc6x5g7m2u2elje37e7ppje,2025-08-25T00:43:46Z,"funk,trap funk,funk consciente","GR6 Music",0.823,0.474,2,-9.289,0,0.0503,0.0202,0,0.201,0.833,95.05,4
spotify:track:2fjqfFUq64thFsqfKN01kS,"Imagina esse Cenário","333","Matuê;Veigh",2024-09-09,155368,16,true,31pukwc6x5g7m2u2elje37e7ppje,2025-08-29T23:50:38Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","30PRAUM",0.583,0.665,1,-3.885,1,0.18,0.314,0,0.112,0.463,94.329,4
spotify:track:6QsHhB0W9GtLF3cI7mUVkQ,"1993","333","Matuê",2024-09-09,127826,14,true,31pukwc6x5g7m2u2elje37e7ppje,2025-08-29T23:56:53Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","30PRAUM",0.753,0.88,11,-3.165,1,0.081,0.455,0,0.146,0.582,92.055,4
spotify:track:6bTdZ7xfKp3NqqADJ8HLyj,"Vampiro","Vampiro","Matuê;WIU;Teto",2022-03-29,250434,74,false,31pukwc6x5g7m2u2elje37e7ppje,2025-09-07T07:16:40Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","Sony Music Entertainment",0.782,0.643,8,-4.956,0,0.0438,0.0136,0,0.0654,0.627,114.994,4
spotify:track:5oI9blwsXC8AkTWw6wASY8,"Máquina do Tempo","Máquina do Tempo","Matuê",2020-09-10,230400,78,true,31pukwc6x5g7m2u2elje37e7ppje,2025-09-07T07:37:35Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","Sony Music Entertainment",0.629,0.727,4,-4.387,0,0.0499,0.0647,0,0.138,0.132,149.978,4
spotify:track:0GYPcKDlsb8WEtJkkKdtgH,"Anos Luz","Anos Luz","Matuê",2017-11-10,264035,4,false,31pukwc6x5g7m2u2elje37e7ppje,2025-09-07T17:10:29Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","Matuê",0.634,0.498,6,-10.242,0,0.103,0.375,0,0.115,0.299,109.817,4
spotify:track:3MkdA6vwF0ifRl86yzTlJW,"Kenny G","Kenny G","Matuê",2019-09-04,189600,74,true,31pukwc6x5g7m2u2elje37e7ppje,2025-09-07T17:43:42Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","Sony Music Entertainment",0.417,0.767,9,-3.31,1,0.193,0.0778,0,0.113,0.152,72.573,3
spotify:track:07AQkmp456NpEnT8HR7WLy,"M4","M4","Teto;Matuê",2021-01-20,170000,73,true,31pukwc6x5g7m2u2elje37e7ppje,2025-09-07T21:18:26Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","30PRAUM",0.88,0.59,8,-4.709,0,0.204,0.08,0,0.184,0.723,119.97,4
spotify:track:77uKOPe9LycSfrXCKqfJp2,"Perdoa Por Tudo Vida","Dos Prédios","Veigh;Toledo;Supernova Ent;Bvga Beatz",2022-11-18,160000,66,true,31pukwc6x5g7m2u2elje37e7ppje,2025-09-18T01:02:35Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.738,0.32,1,-10.635,0,0.444,0.457,0,0.0848,0.667,114.005,4
spotify:track:0P5Vg3FLAaJtxBeNEJxLSM,"Alice e o Jaguadarte","Até A Última Rima","Jotapê;Papatinho",2026-09-02,243333,58,false,31pukwc6x5g7m2u2elje37e7ppje,2025-09-23T00:16:53Z,"hip hop brasileiro,boom bap,trap brasileiro","Papatunes Records",0.746,0.589,4,-6.058,0,0.176,0.00842,0.00000458,0.108,0.529,143.954,4
spotify:track:5XhG8HGyxLrkJAASxLA463,"Champagne","Lobo","Orochi;PL Quest;BIN;Kizzy;Mainstreet",2021-04-29,245070,72,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-01T01:15:01Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.399,0.599,9,-5.252,0,0.2,0.164,0.00000194,0.111,0.31,91.523,4
spotify:track:2De1EHbIhepIVLHZ16bySE,"Talvez você precise de mim","Eu Venci o Mundo","Veigh;Supernova Ent",2025-06-26,126800,78,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-02T02:11:18Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.935,0.653,8,-3.668,1,0.118,0.187,0,0.0656,0.878,138.136,4
spotify:track:5E6J5d0GB3yowau3SYig6F,"Londres Freestyle","Dos Prédios","Veigh;Supernova Ent;Viper;Nagalli",2022-11-18,128000,58,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-04T00:36:58Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.834,0.532,0,-10.891,1,0.334,0.0363,0,0.155,0.67,89.958,3
spotify:track:09UBWllfFyJthRw8c5Y13Q,"Taylor","Eu Venci o Mundo","Veigh;Supernova Ent",2025-06-26,123308,60,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-07T02:28:13Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.87,0.829,2,-3.863,1,0.15,0.188,0,0.162,0.799,113.01,4
spotify:track:0jNhLOtqo2ZaVv3JqbUg11,"Jeito Bandido","Dos Prédios","Veigh;Toledo;Nagalli;Supernova Ent;Kyan",2022-11-18,146938,64,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-07T02:28:39Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.8,0.49,1,-10.097,1,0.293,0.13,0.00000319,0.117,0.0369,147.07,4
spotify:track:6N9s6T54vhlHH4S7Lm1xCg,"CONFISSÕES PT2","CONFISSÕES PT2","Nagalli;Veigh;KayBlack;Supernova Ent",2024-04-24,145812,44,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-07T02:29:43Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Supernova Ent",0.654,0.452,6,-7.103,0,0.322,0.609,0,0.123,0.414,125.994,4
spotify:track:0bek7IePM9EuMiDI6cGQJB,"Belieber","Eu Venci o Mundo","Veigh;Supernova Ent",2025-06-26,107906,58,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-07T02:30:36Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.775,0.625,7,-4.324,0,0.187,0.488,0,0.177,0.911,147.054,4
spotify:track:3LeculfKPn460tPKpW3iRy,"Perdoe-me por ser um astro (interlúdio)","Eu Venci o Mundo","Veigh;Supernova Ent",2025-06-26,110769,56,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-14T00:05:02Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.463,0.391,11,-6.787,0,0.041,0.71,0,0.122,0.114,81.974,4
spotify:track:7oWd2k0fhorqIpXotLNN9F,"Bolsa de Ombro","Dos Prédios Deluxe","Veigh;G.A;Toledo;H4lfmeasures;6ee;Supernova Ent",2023-05-19,114321,62,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-16T01:02:53Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.681,0.302,9,-12.124,0,0.431,0.482,0,0.108,0.371,126.497,5
spotify:track:22AqAmjVSbI5s7pCz7OKCe,"Olá, Moça","Olá, Moça","Mc IG;Veigh;Toledo;Bvga Beatz;Galdino;Honaiser",2024-03-20,164138,48,false,31pukwc6x5g7m2u2elje37e7ppje,2025-10-16T01:05:16Z,"funk,trap funk,funk consciente,trap brasileiro,trap,hip hop brasileiro","WM Brazil",0.675,0.588,3,-5.106,0,0.344,0.563,0,0.142,0.693,129.768,4
spotify:track:3Sa2gVQioE31DcG4nKNDqD,"Isso é Sério","333","Matuê;Brandão85",2024-09-09,285000,15,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-16T01:08:48Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","30PRAUM",0.636,0.808,11,-3.318,0,0.255,0.359,0,0.107,0.576,79.98,4
spotify:track:4Loji8bLk8RgfEZxZhxskb,"Orações","Dos Prédios","Veigh;Jeju;Scotz;Supernova Ent",2022-11-18,146285,58,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-20T23:58:20Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.707,0.634,10,-7.175,0,0.103,0.35,0,0.0962,0.661,105.062,4
spotify:track:1k1egPmIPWQ0J44PWgMDwA,"Nois é Nois","Nois é Nois","Veigh;Supernova Ent",2024-03-15,120000,63,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-24T09:45:39Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.77,0.814,7,-4.903,1,0.0772,0.376,0,0.0916,0.618,148.001,4
spotify:track:4G7bbgD2DHORU4frrWoCXp,"Posso Até Não Te Dar Flores","Posso Até Não Te Dar Flores","DJ Japa NK;MC Meno K;MC Ryan SP;Mc Jacaré;DJ DAVI DOGDOG",2025-09-11,158769,23,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-24T22:26:10Z,"funk,trap funk,funk consciente,funk carioca","Bololo Records",0.896,0.647,7,-6.011,0,0.0819,0.269,0,0.165,0.653,130.118,4
spotify:track:6y1JKzkFrCvLZ4k9qbHP4t,"Indiretas com a voz","Eu Venci o Mundo","Veigh;Supernova Ent",2025-06-26,160002,62,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-24T22:31:33Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.725,0.668,5,-5.948,1,0.217,0.348,0,0.137,0.533,113.922,4
spotify:track:5Bp7TFENcgsdLCL8fMOSKs,"Adora a bunda, odeia o rosto (feat. Veigh & Niink)","Mixtape Supernova Vol.1","Supernova Ent;G.A;Ghard;Veigh;Niink",2024-12-12,173859,67,false,31pukwc6x5g7m2u2elje37e7ppje,2025-10-26T22:45:36Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Supernova Entertainment",0.645,0.543,11,-6.967,0,0.385,0.31,0.0000012,0.112,0.447,89.944,3
spotify:track:0OnUUuGpREQgkTR55LMwfZ,"Reuniões comigo mesmo","Eu Venci o Mundo","Veigh;Supernova Ent",2025-06-26,130466,59,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-28T02:40:29Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.562,0.511,0,-6.579,1,0.398,0.767,0,0.35,0.593,76.03,3
spotify:track:29uxcZEFonwiErtNvn0VXA,"Mandraka","Dos Prédios","Veigh;Luchinha Jr;Supernova Ent;Baby",2022-11-18,122177,65,true,31pukwc6x5g7m2u2elje37e7ppje,2025-10-29T00:40:23Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.785,0.377,3,-9.817,0,0.0994,0.485,0,0.105,0.379,110.003,4
spotify:track:6CQWmtVuHcGGdWLfcpOpbp,"Foto da Unha","Foto da Unha","L7NNON;Veigh;Nagalli",2023-12-15,199680,53,false,31pukwc6x5g7m2u2elje37e7ppje,2025-10-29T22:09:32Z,"trap brasileiro,hip hop brasileiro,trap funk,trap,funk carioca","HHR Records",0.816,0.54,1,-4.824,0,0.131,0.467,0,0.0839,0.65,124.941,4
spotify:track:3hLoH18k4pP6eXEljzNHHr,"Tendenciosa","Dos Prédios Deluxe","Veigh;Derek;Nagalli;Honaiser;Toledo;Supernova Ent",2023-05-19,195073,58,true,31pukwc6x5g7m2u2elje37e7ppje,2025-11-19T21:16:31Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.716,0.45,1,-10.427,1,0.452,0.11,0,0.151,0.648,112.972,4
spotify:track:298ionVvjnAHlD0IqYVYfC,"Visões","Eu Venci o Mundo","Veigh;Supernova Ent",2025-06-26,163192,59,true,31pukwc6x5g7m2u2elje37e7ppje,2025-11-20T17:41:49Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.691,0.568,1,-7.364,0,0.148,0.782,0.00127,0.108,0.722,100.173,4
spotify:track:5C0wi5U4l0YUv7yIKe2TEe,"O Nosso Santo Bateu - Live","Na Praia (Ao Vivo)","Matheus & Kauan",2016-02-26,187133,70,false,31pukwc6x5g7m2u2elje37e7ppje,2025-11-21T15:00:10Z,"sertanejo,sertanejo universitário,arrocha,agronejo","Universal Music Ltda.",0.479,0.736,0,-4.581,1,0.127,0.22,0,0.731,0.405,141.89,4
spotify:track:2PsrJc45N7xbFo2ZrL4bHD,"Invisível pt.2","Invisível pt.2","Veigh;Supernova Ent;Honaiser;Toledo;Nagalli;Bvga Beatz",2023-10-08,174556,65,false,31pukwc6x5g7m2u2elje37e7ppje,2025-11-24T21:04:40Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.667,0.486,1,-8.593,0,0.244,0.143,0,0.385,0.487,87.838,4
spotify:track:6JH5wCoto58vgqa61jvazc,"JAPONÊS","JAPONÊS","Brandão85;Matuê",2025-11-30,192591,69,false,31pukwc6x5g7m2u2elje37e7ppje,2025-12-01T21:23:06Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","30PRAUM",0.604,0.814,8,-4.478,0,0.0323,0.00249,0,0.347,0.303,144.122,4
spotify:track:7B3w4xCIecXIZnxOqaol9k,"Medley de Igaratá 4","Medley de Igaratá 4","Mc Negão Original;DJ Guh Mix",2025-02-04,299076,55,true,31pukwc6x5g7m2u2elje37e7ppje,2025-12-05T01:56:08Z,"funk,trap funk,funk consciente","Cria Hit BR",0.83,0.69,5,-5.544,0,0.421,0.516,0,0.071,0.812,130.068,4
spotify:track:7diUfPaiSZFquYJ1DDDR0h,"TENTAR SER BREVE 🤷🏾‍♀️","TENTAR SER BREVE 🤷🏾‍♀️","KayBlack;Vulgo FK;Veigh;Fepache;Galdino;H4lfmeasures;Honaiser",2025-11-24,223384,61,false,31pukwc6x5g7m2u2elje37e7ppje,2025-12-05T02:38:24Z,"trap brasileiro,trap funk,trap,hip hop brasileiro,funk,funk consciente","WM Brazil",0.695,0.524,3,-6.558,0,0.276,0.79,0,0.113,0.706,130.015,3
spotify:track:1qyiBNYS01TjMkmoeTLJXN,"A Morte do Autotune","A Morte do Autotune","Matuê",2018-12-24,216710,78,false,31pukwc6x5g7m2u2elje37e7ppje,2025-12-05T15:22:27Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","30PRAUM",0.613,0.524,11,-9.423,0,0.243,0.339,0,0.262,0.368,151.889,4
spotify:track:4ukpXdplqDEMk3Fy2i30oI,"ME POSTOU NO DAILY - FESTA DO BIG G","MIXTAPE - BIG G","MC GP;Mc Lele JP;DJ DAVI DOGDOG;Dj Andrabeat",2025-11-27,177230,77,true,31pukwc6x5g7m2u2elje37e7ppje,2025-12-05T22:36:11Z,"funk,funk consciente,trap funk","WM Brazil",0.837,0.518,0,-6.9,0,0.264,0.497,0,0.0951,0.496,129.828,4
spotify:track:4hVTpP7CV9imY9U53p45sX,"Anos Luz","Anos Luz","Matuê",2017-11-10,264035,76,false,31pukwc6x5g7m2u2elje37e7ppje,2025-12-06T03:03:15Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","30PRAUM",0.629,0.498,6,-10.242,0,0.104,0.374,0,0.115,0.298,109.805,4
spotify:track:4ssHL7bSnOAE7HjiuLx6Co,"Crack com Mussilon","333","Matuê",2024-09-09,154418,18,true,31pukwc6x5g7m2u2elje37e7ppje,2025-12-08T01:52:08Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","30PRAUM",0.767,0.803,6,-2.833,0,0.116,0.173,0,0.14,0.462,128.979,4
spotify:track:0bV0LtjtZH76gD0ujPYS3n,"Gorilla Roxo","Máquina do Tempo","Matuê",2020-09-10,165336,74,true,31pukwc6x5g7m2u2elje37e7ppje,2025-12-08T22:49:16Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","Sony Music Entertainment",0.668,0.814,10,-4.218,0,0.106,0.0614,0,0.133,0.276,134.988,4
spotify:track:0h9GmCGvM0meVHfF0XrnHJ,"MEU CEMITÉRIO","MEU CEMITÉRIO","Matuê",2025-12-08,207179,56,true,31pukwc6x5g7m2u2elje37e7ppje,2025-12-09T00:03:56Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","30PRAUM",0.61,0.812,6,-3.909,0,0.0435,0.192,0,0.105,0.186,116.957,4
spotify:track:3ua3rqwBNmeGeQfcKnA3bT,"Groupies","Groupies","Doode;Teto;Matuê",2021-09-28,164571,69,false,31pukwc6x5g7m2u2elje37e7ppje,2025-12-09T00:59:26Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Sony Music Entertainment",0.845,0.655,5,-5.137,0,0.0612,0.239,0,0.0974,0.516,139.955,4
